x1             y1             x2             y2             v1x            v1y            v2x            v2y            v3x            v3y            v4x            v4y            v5x            v5y            v6x            v6y            p2x            p2y            
-2.74424       -6.43966       5.13439        -17.6639       2.9627         -0.471623      -2.9627        0.471623       -4.84919       -11.3792       6.97264        -11.2124       9.19258        -23.0053       3.29614        -24.1153       1.0762         -12.3224       
-3.10764       -6.27237       4.53489        -17.6228       2.93092        -0.640105      -2.93092       0.640105       -5.49134       -11.0836       6.24351        -11.1359       8.69929        -22.8819       2.82627        -24.1098       0.370495       -12.3638       
-3.43439       -6.09959       3.92565        -17.5901       2.89304        -0.793921      -2.89304       0.793921       -6.06873       -10.7782       5.57988        -11.0891       8.13394        -22.8141       2.27141        -24.0911       -0.282643      -12.3661       
-3.72618       -5.92584       3.31137        -17.5738       2.85113        -0.933297      -2.85113       0.933297       -6.58432       -10.4712       4.98408        -11.0775       7.50479        -22.8097       1.63866        -24.0701       -0.882056      -12.3378       
-3.98441       -5.75538       2.6953         -17.5794       2.8071         -1.05838       -2.8071        1.05838        -7.04064       -10.17         4.45631        -11.1064       6.81703        -22.8719       0.934278       -24.0523       -1.42644       -12.2868       
-4.21017       -5.59236       2.07955        -17.6103       2.76279        -1.16919       -2.76279       1.16919        -7.43956       -9.88195       3.99539        -11.1815       6.0731         -23.0002       0.16372        -24.0391       -1.91399       -12.2203       
-4.40413       -5.44092       1.4654         -17.6683       2.71998        -1.26558       -2.71998       1.26558        -7.7823        -9.61435       3.59899        -11.3084       5.27314        -23.1911       -0.66818       -24.0282       -2.34233       -12.1455       
-4.56662       -5.30528       0.853476       -17.7536       2.68048        -1.34723       -2.68048       1.34723        -8.06942       -9.37467       3.26385        -11.4934       4.41541        -23.438        -1.55689       -24.0138       -2.70846       -12.0691       
-4.69756       -5.18969       0.243982       -17.8646       2.64603        -1.41369       -2.64603       1.41369        -8.30081       -9.17042       2.98581        -11.7424       3.49671        -23.7315       -2.49784       -23.9869       -3.00875       -11.9978       
-4.7965        -5.09839       -0.363068      -17.9982       2.61835        -1.46432       -2.61835       1.46432        -8.47564       -9.00908       2.7598         -12.0612       2.5128         -24.0587       -3.48593       -23.9352       -3.23893       -11.9377       
-4.86247       -5.03551       -0.9676        -18.1485       2.59906        -1.49829       -2.59906       1.49829        -8.59221       -8.89797       2.57969        -12.455        1.45888        -24.4025       -4.51489       -23.8421       -3.39408       -11.8945       
-4.89399       -5.00489       -1.56912       -18.3066       2.58961        -1.51457       -2.58961       1.51457        -8.6479        -8.84386       2.43805        -12.9268       0.330448       -24.7403       -5.57629       -23.6865       -3.46868       -11.873        
-4.88909       -5.00967       -2.16615       -18.4592       2.59109        -1.51204       -2.59109       1.51204        -8.63924       -8.85232       2.32556        -13.4768       -0.875235      -25.042        -6.65786       -23.4416       -3.45706       -11.8764       
-4.84577       -5.05159       -2.75539       -18.5871       2.60401        -1.48967       -2.60401       1.48967        -8.56269       -8.92639       2.23015        -14.0989       -2.15612       -25.2685       -7.74094       -23.0754       -3.35466       -11.9057       
-4.7632        -5.12951       -3.33054       -18.6646       2.62783        -1.44724       -2.62783       1.44724        -8.4168        -9.06408       2.13596        -14.7765       -3.49994       -25.3707       -8.79703       -22.5527       -3.16113       -11.9586       
-4.64415       -5.23754       -3.88122       -18.6619       2.66037        -1.38651       -2.66037       1.38651        -8.20643       -9.25497       2.02324        -15.478        -4.87676       -25.2958       -9.78568       -21.8458       -2.88569       -12.028        
-4.4976        -5.36392       -4.39377       -18.5536       2.69768        -1.31244       -2.69768       1.31244        -7.94746       -9.47829       1.87159        -16.1567       -6.23544       -25.0041       -10.6591       -20.9505       -2.55209       -12.1032       
-4.33838       -5.49349       -4.85517       -18.3315       2.73501        -1.23278       -2.73501       1.23278        -7.66612       -9.70725       1.66721        -16.7635       -7.51424       -24.4902       -11.3776       -19.8994       -2.19611       -12.1728       
-4.18213       -5.61336       -5.25812       -18.0094       2.7686         -1.15535       -2.7686        1.15535        -7.39001       -9.91906       1.40875        -17.2659       -8.66343       -23.789        -11.925        -18.7529       -1.85281       -12.2298       
-4.03984       -5.71661       -5.60227       -17.6147       2.79674        -1.08546       -2.79674       1.08546        -7.13858       -10.1015       1.10581        -17.6551       -9.65944       -22.9569       -12.3104       -17.5743       -1.5451        -12.2724       
-3.91662       -5.80173       -5.89176       -17.1763       2.81933        -1.02538       -2.81933       1.02538        -6.92085       -10.2519       0.772857       -17.9398       -10.5013       -22.0499       -12.5564       -16.4128       -1.28219       -12.3027       
-3.81334       -5.87013       -6.13231       -16.7183       2.83703        -0.975329      -2.83703       0.975329       -6.73834       -10.3728       0.424429       -18.1358       -11.2003       -21.1133       -12.689        -15.3009       -1.06429       -12.3234       
-3.7286        -5.92432       -6.32962       -16.2591       2.85075        -0.934462      -2.85075       0.934462       -6.5886        -10.4685       0.0731796      -18.2601       -11.7721       -20.1807       -12.7324       -14.258        -0.887098      -12.3375       
-3.65998       -5.96695       -6.48879       -15.8117       2.86134        -0.901501      -2.86134       0.901501       -6.46735       -10.5439       -0.270462      -18.3281       -12.2329       -19.2765       -12.7071       -13.2953       -0.744661      -12.3469       
-3.60473       -6.00049       -6.61424       -15.3858       2.86955        -0.875046      -2.86955       0.875046       -6.36973       -10.6031       -0.598028      -18.3531       -12.5979       -18.4184       -12.6305       -12.4184       -0.630636      -12.3532       
-3.56008       -6.02709       -6.70974       -14.9883       2.87596        -0.853717      -2.87596       0.853717       -6.29083       -10.6501       -0.902651      -18.3465       -12.8806       -17.619        -12.5168       -11.6301       -0.538903      -12.3576       
-3.52339       -6.04861       -6.77852       -14.6243       2.8811         -0.836223      -2.8811        0.836223       -6.22599       -10.6882       -1.17875       -18.3179       -13.0933       -16.888        -12.3783       -10.9307       -0.463793      -12.3606       
-3.49222       -6.06666       -6.82337       -14.2974       2.88536        -0.821386      -2.88536       0.821386       -6.17091       -10.7201       -1.42179       -18.2752       -13.2466       -16.232        -12.225        -10.3196       -0.400181      -12.3628       
-3.46438       -6.0826        -6.84668       -14.0104       2.8891         -0.808155      -2.8891        0.808155       -6.12172       -10.7482       -1.62808       -18.2254       -13.3498       -15.6563       -12.0653       -9.79542       -0.343523      -12.3645       
-3.43796       -6.09758       -6.85051       -13.7652       2.89258        -0.795612      -2.89258       0.795612       -6.07502       -10.7747       -1.79468       -18.1741       -13.4111       -15.1645       -11.9063       -9.35629       -0.289871      -12.3659       
-3.4113        -6.11253       -6.83658       -13.5632       2.89602        -0.782976      -2.89602       0.782976       -6.02793       -10.8011       -1.91925       -18.1261       -13.4373       -14.7593       -11.7539       -9.00033       -0.235882      -12.3671       
